,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Kelly_Long_2ticks,Kelly_Long_5ticks,Breakeven_Odds_Net_Comm_Short,Kelly_Short_2ticks,Kelly_Short_5ticks
28,9,"Sunday, February 10, 2019",Chelsea FC,0,-,-,-,+582,-,+265,-,-,-,-,-,-,-,+479,-,-,-,+451,-,-,-,+417,-,-,-,+440,-,-,-,+450,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
29,9,"Sunday, February 10, 2019",Draw,0,-,-,-,+363,-,+205,-,-,-,-,-,-,-,-158,-,-,-,-155,-,-,-,-167,-,-,-,-172,-,-,-,-182,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
30,10,"Monday, February 11, 2019",Wolverhampton Wanderers,0,-,-,-,-,-,-149,-,-,-,-,-,-,-,+316,-,-,-,+322,-,-,-,+299,-,-,-,+313,-,-,-,+320,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
31,10,"Monday, February 11, 2019",Newcastle United,0,-,-,-,-,-,+420,-,-,-,+600,-,-,-,+575,-,-,-,+618,-,-,-,+576,-,-,-,+575,-,-,-,+600,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
32,10,"Monday, February 11, 2019",Draw,0,-,-,-,-,-,+255,-,-,-,-455,-,-,-,-476,-,-,-,-488,-,-,-,-,-,-,-,-454,-,-,-,-440,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
33,11,"Friday, February 22, 2019",Cardiff City,0,-,-,-,-,-,-200,-,-,-,+1050,-,-,-,+1100,-,-,-,+1428,-,-,-,-,-,-,-,+1168,-,-,-,+1400,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
34,11,"Friday, February 22, 2019",Watford FC,0,-,-,-,-,-,+513,-,-,-,+520,-,-,-,+520,-,-,-,+618,-,-,-,-,-,-,-,+575,-,-,-,+680,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
35,11,"Friday, February 22, 2019",Draw,0,-,-,-,-,-,+338,-,-,-,-500,-,-,-,-455,-,-,-,-488,-,-,-,-,-,-,-,-455,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
36,12,"Friday, February 22, 2019",West Ham United,0,-,-,-,-,-,-200,-,-,-,+1100,-,-,-,+1175,-,-,-,+1428,-,-,-,-,-,-,-,+1050,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
37,12,"Friday, February 22, 2019",Fulham FC,0,-,-,-,-,-,+580,-,-,-,+550,-,-,-,+575,-,-,-,+618,-,-,-,-,-,-,-,+520,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
38,12,"Friday, February 22, 2019",Draw,0,-,-,-,-,-,+290,-,-,-,-,-,-,-,-467,-,-,-,-488,-,-,-,-504,-,-,-,-,-,-,-,-600,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
39,13,"Saturday, February 23, 2019",Burnley FC,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+1226,-,-,-,+1428,-,-,-,+1100,-,-,-,-,-,-,-,+1200,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
40,13,"Saturday, February 23, 2019",Tottenham Hotspur,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+636,-,-,-,+618,-,-,-,+547,-,-,-,-,-,-,-,+650,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
41,13,"Saturday, February 23, 2019",Draw,0,-,-,-,-,-,-,-,-,-,+235,-,-,-,+240,-,-,-,+293,-,-,-,-,-,-,-,+270,-,-,-,+294,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
42,14,"Saturday, February 23, 2019",AFC Bournemouth,0,-,-,-,-,-,-,-,-,-,-137,-,-,-,-133,-,-,-,-130,-,-,-,-,-,-,-,-130,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
43,14,"Saturday, February 23, 2019",Wolverhampton Wanderers,0,-,-,-,-,-,-,-,-,-,+375,-,-,-,+385,-,-,-,+387,-,-,-,-,-,-,-,+355,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
44,14,"Saturday, February 23, 2019",Draw,0,-,-,-,-,-,-,-,-,-,+250,-,-,-,+270,-,-,-,+293,-,-,-,-,-,-,-,+235,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
45,15,"Saturday, February 23, 2019",Newcastle United,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-130,-,-,-,-130,-,-,-,-139,-,-,-,-140,-,-,-,-138,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
46,15,"Saturday, February 23, 2019",Huddersfield Town,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+403,-,-,-,+387,-,-,-,+374,-,-,-,+369,-,-,-,+375,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
47,15,"Saturday, February 23, 2019",Draw,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+285,-,-,-,+293,-,-,-,+261,-,-,-,+281,-,-,-,+260,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
48,16,"Saturday, February 23, 2019",Leicester City,0,-,-,-,-,-,-,-,-,-,+230,-,-,-,+230,-,-,-,+255,-,-,-,-,-,-,-,+244,-,-,-,+256,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
49,16,"Saturday, February 23, 2019",Crystal Palace,0,-,-,-,-,-,-,-,-,-,+120,-,-,-,+125,-,-,-,+127,-,-,-,-,-,-,-,+120,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
50,16,"Saturday, February 23, 2019",Draw,0,-,-,-,-,-,-,-,-,-,+210,-,-,-,+220,-,-,-,+232,-,-,-,-,-,-,-,+190,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
51,17,"Sunday, February 24, 2019",Arsenal FC,0,-,-,-,-,-,-,-,-,-,+225,-,-,-,+245,-,-,-,+255,-,-,-,-,-,-,-,+230,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
52,17,"Sunday, February 24, 2019",Southampton FC,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+133,-,-,-,+127,-,-,-,+120,-,-,-,+119,-,-,-,+130,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
53,17,"Sunday, February 24, 2019",Draw,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+229,-,-,-,+232,-,-,-,+214,-,-,-,+220,-,-,-,+200,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
54,18,"Sunday, February 24, 2019",Manchester United,0,-,-,-,-,-,-,-,-,-,-,-,-,-,+248,-,-,-,+255,-,-,-,+236,-,-,-,+242,-,-,-,+240,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
55,18,"Sunday, February 24, 2019",Liverpool FC,0,-,-,-,-,-,-,-,-,-,+210,-,-,-,+205,-,-,-,+232,-,-,-,-,-,-,-,+220,-,-,-,+238,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
56,18,"Sunday, February 24, 2019",Draw,0,-,-,-,-,-,-,-,-,-,+105,-,-,-,+110,-,-,-,+114,-,-,-,-,-,-,-,+120,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-26.0249,-14.7549,1.0200080032012806,1.02,1.0194
