,GameID,Date,Teams,Points,Wagers,Opener,Pinnacle,Fivedimes,Bookmaker,BetOnline,Bovada,Heritage,Intertops,Youwager,Justbet,Sportsbetting,Gtbets,Sportbet,Nitrogensports,Betphoenix,Betmania,Skybook,Mybookie,Abcislands,Jazz,Sportsinteraction,Betcris,Sbr,Wagerweb,Thegreek,Bodog,Matchbook,Looselines,Bet365,Consensus_Odds,Consensus_Probs,Consensus_Minus_Alpha,Max_Odds,Max_Implied_Prob,Signal_Long,Signal_Short,Expected_Value_Long,Kelly_Long,Breakeven_Odds_Gross,Breakeven_Odds_Gross_Decimal,Breakeven_Odds_Net_Comm_Long,Edge_Long_5ticks,Edge_Long_10ticks,Breakeven_Odds_Net_Comm_Short,Edge_Short_5ticks,Edge_Short_10ticks
11,5,"Fri Feb 01, 2019",St. Bonaventure,0,55%,+103,+109,+110,+103,+103,+105,+105,+105,+105,+103,+103,+105,+110,+107,+105,-,-,-,-,-,+105,+103,+105,+105,+105,+105,-,-,+105,105.2857,0.4872,0.4672,110,0.4762,0,1,-0.0189,0.0,114.04,2.1404,2.1632,0.028,0.0454,2.1176,0.034,0.0574
12,6,"Fri Feb 01, 2019",(5) Michigan,0,58%,-185,-196,-190,-190,-195,-200,-205,-190,-185,-190,-195,-200,-190,-201,-200,-,-,-220,-,-,-200,-190,-200,-205,-200,-200,-232,-,-200,-198.8696,0.665,0.645,-185,0.6491,0,1,-0.0064,0.0,-181.686,1.5504,1.5614,0.0644,0.1083,1.5394,0.0393,0.0716
13,6,"Fri Feb 01, 2019",Iowa,0,42%,+160,+165,+175,+163,+170,+170,+175,+165,+165,+163,+170,+170,+175,+163,+170,-,-,+180,-,-,+170,+163,+170,+175,+170,+170,+133,-,+170,167.8261,0.3738,0.3538,180,0.3571,0,1,-0.0094,0.0,182.65,2.8265,2.8630000000000004,0.016,0.0246,2.79,0.0306,0.0483
14,7,"Fri Feb 01, 2019",Northern Kentucky,0,93%,-170,-153,-150,-155,-155,-155,-155,-155,-160,-155,-155,-155,-150,-156,-159,-,-,-160,-,-,-160,-155,-170,-155,-155,-155,-,-,-155,-156.0455,0.6094,0.5894,-150,0.6,0,1,-0.0177,0.0,-143.5544,1.6966,1.7105,0.0495,0.0828,1.6827,0.0377,0.0672
15,7,"Fri Feb 01, 2019",IUPUI,0,7%,+150,+130,+140,+135,+135,+135,+135,+135,+140,+135,+135,+135,+140,+128,+139,-,-,+135,-,-,+135,+135,+148,+135,+135,+135,-,-,+135,135.9091,0.424,0.40399999999999997,148,0.4032,1,0,0.0019,0.0012972972972971695,147.52,2.4752,2.5046999999999997,0.0206,0.0326,2.4457,0.0321,0.0523
16,8,"Fri Feb 01, 2019",Quinnipiac,0,100%,+150,+143,+155,+144,+150,+145,+150,+145,+150,+144,+150,+150,+155,+141,+148,-,-,+145,-,-,+150,+144,+135,+150,+145,+145,-,-,+150,147.0,0.405,0.385,155,0.3922,0,1,-0.0182,0.0,159.74,2.5974,2.6292999999999997,0.0188,0.0294,2.5655,0.0315,0.0508
17,8,"Fri Feb 01, 2019",Canisius,0,0%,-170,-168,-165,-165,-170,-165,-170,-165,-170,-165,-170,-170,-165,-172,-168,-,-,-170,-,-,-180,-165,-155,-170,-165,-165,-,-,-170,-167.6364,0.6263,0.6063,-155,0.6078,0,1,-0.0025,0.0,-154.012,1.6493,1.6622999999999999,0.0536,0.0898,1.6362999999999999,0.0382,0.0685
18,9,"Fri Feb 01, 2019",Milwaukee,0,0%,+255,+237,+265,+245,+245,+255,+255,+255,+245,+245,+245,+255,+265,+234,+252,-,-,+250,-,-,+255,+245,+245,+255,+260,+255,-,-,+245,250.3636,0.2856,0.2656,265,0.274,0,1,-0.0306,0.0,276.51,3.7651,3.8204,0.0097,0.0141,3.7098,0.028,0.0412
19,9,"Fri Feb 01, 2019",Green Bay,0,100%,-310,-287,-295,-300,-290,-310,-315,-310,-310,-300,-290,-310,-295,-297,-307,-,-,-310,-,-,-315,-300,-300,-315,-320,-310,-,-,-305,-304.1364,0.7524,0.7323999999999999,-287,0.7416,0,1,-0.0124,0.0,-273.6727,1.3654,1.3727,0.0993,0.1663,1.3580999999999999,0.0419,0.0786
20,10,"Fri Feb 01, 2019",(18) Buffalo,0,88%,-380,-346,-345,-375,-365,-380,-390,-380,-370,-375,-365,-360,-345,-360,-370,-,-,-380,-,-,-370,-375,-370,-390,-380,-380,-360,-,-380,-370.0435,0.7871,0.7671,-345,0.7753,0,1,-0.0106,0.0,-329.3808,1.3036,1.3096999999999999,0.1196,0.1986,1.2974999999999999,0.043,0.0814
21,10,"Fri Feb 01, 2019",Bowling Green,0,13%,+315,+281,+315,+299,+305,+290,+310,+300,+290,+299,+305,+280,+315,+278,+310,-,-,+300,-,-,+290,+299,+296,+310,+310,+290,+270,-,+300,297.4783,0.2518,0.23180000000000003,315,0.241,0,1,-0.038,0.0,331.41,4.3141,4.3804,0.0079,0.0111,4.2478,0.0269,0.0385
22,11,"Fri Feb 01, 2019",Wright State,0,100%,-135,-136,-135,-133,-137,-145,-140,-135,-140,-133,-137,-140,-135,-139,-135,-,-,-135,-,-,-140,-133,-150,-140,-130,-145,-,-,-135,-137.6364,0.579,0.5589999999999999,-130,0.5652,0,1,-0.011,0.0,-126.7588,1.7889,1.8047,0.043,0.0715,1.7731,0.0368,0.0647
23,11,"Fri Feb 01, 2019",Illinois-Chicago,0,0%,+115,+116,+125,+113,+117,+125,+120,+115,+120,+113,+117,+120,+125,+114,+115,-,-,+115,-,-,+120,+113,+130,+120,+110,+125,-,-,+115,118.3182,0.4583,0.43829999999999997,130,0.4348,1,0,0.0081,0.006223076923076869,128.15,2.2815,2.3070999999999997,0.0244,0.0391,2.2559,0.0332,0.0551
24,12,"Fri Feb 01, 2019",(21) Maryland,0,36%,+180,+180,+190,+180,+200,+180,+190,+180,+180,+180,+200,+190,+190,+178,+180,-,-,+190,-,-,+180,+180,+199,+190,+180,+180,+173,-,+180,184.7826,0.3514,0.3314,200,0.3333,0,1,-0.0058,0.0,201.75,3.0175,3.0578,0.0142,0.0215,2.9772,0.0299,0.0465
25,12,"Fri Feb 01, 2019",(24) Wisconsin,0,64%,-220,-213,-210,-215,-240,-220,-225,-220,-220,-215,-240,-220,-210,-219,-220,-,-,-230,-,-,-220,-215,-240,-225,-220,-220,-220,-,-220,-221.6087,0.6889,0.6688999999999999,-210,0.6774,0,1,-0.0126,0.0,-202.0202,1.495,1.5049000000000001,0.0722,0.1215,1.4851,0.0401,0.0735
26,13,"Saturday, February 02, 2019",UCLA,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
27,13,"Saturday, February 02, 2019",Washington,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
28,14,"Saturday, February 02, 2019",USC,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-500,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
29,14,"Saturday, February 02, 2019",Washington State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+375,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
30,15,"Saturday, February 02, 2019",Loyola Marymount,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
31,15,"Saturday, February 02, 2019",BYU,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
32,16,"Saturday, February 02, 2019",UC Irvine,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-425,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
33,16,"Saturday, February 02, 2019",Long Beach State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+325,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
34,17,"Saturday, February 02, 2019",Loyola (IL),0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
35,17,"Saturday, February 02, 2019",Illinois State,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,-0.02,0,0.0,0,1,-1.02,0.0,1.9608,1.0196,1.0192233756247597,-14.7549,-8.5754,1.0200080032012806,1.0194,1.0184
